"C03227V03891","Townlands","TLIST(A1)","CensusYear","STATISTIC","Statistic Label","UNIT","VALUE"
"060768","Cahernagarry, Bullaun, Co. Galway","2011","2011","CD155C7","Housing stock","Number","29"
"060768","Cahernagarry, Bullaun, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","24.1"
"060769","Cahernaglass, Abbey East, Co. Galway","2011","2011","CD155C1","Population","Number","34"
"060769","Cahernaglass, Abbey East, Co. Galway","2011","2011","CD155C2","Males","Number","19"
"060769","Cahernaglass, Abbey East, Co. Galway","2011","2011","CD155C3","Females","Number","15"
"060769","Cahernaglass, Abbey East, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","10"
"060769","Cahernaglass, Abbey East, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"060769","Cahernaglass, Abbey East, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"060769","Cahernaglass, Abbey East, Co. Galway","2011","2011","CD155C7","Housing stock","Number","11"
"060769","Cahernaglass, Abbey East, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"060770","Cahernagormuck, Loughrea Rural, Co. Galway","2011","2011","CD155C1","Population","Number",""
"060770","Cahernagormuck, Loughrea Rural, Co. Galway","2011","2011","CD155C2","Males","Number",""
"060770","Cahernagormuck, Loughrea Rural, Co. Galway","2011","2011","CD155C3","Females","Number",""
"060770","Cahernagormuck, Loughrea Rural, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"060770","Cahernagormuck, Loughrea Rural, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"060770","Cahernagormuck, Loughrea Rural, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"060770","Cahernagormuck, Loughrea Rural, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"060770","Cahernagormuck, Loughrea Rural, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"060771","Cahernagry, Killererin, Co. Galway","2011","2011","CD155C1","Population","Number","15"
"060771","Cahernagry, Killererin, Co. Galway","2011","2011","CD155C2","Males","Number","8"
"060771","Cahernagry, Killererin, Co. Galway","2011","2011","CD155C3","Females","Number","7"
"060771","Cahernagry, Killererin, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","4"
"060771","Cahernagry, Killererin, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"060771","Cahernagry, Killererin, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"060771","Cahernagry, Killererin, Co. Galway","2011","2011","CD155C7","Housing stock","Number","4"
"060771","Cahernagry, Killererin, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"060772","Cahernaheeny, Headford, Co. Galway","2011","2011","CD155C1","Population","Number","10"
"060772","Cahernaheeny, Headford, Co. Galway","2011","2011","CD155C2","Males","Number","4"
"060772","Cahernaheeny, Headford, Co. Galway","2011","2011","CD155C3","Females","Number","6"
"060772","Cahernaheeny, Headford, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","4"
"060772","Cahernaheeny, Headford, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"060772","Cahernaheeny, Headford, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"060772","Cahernaheeny, Headford, Co. Galway","2011","2011","CD155C7","Housing stock","Number","5"
"060772","Cahernaheeny, Headford, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","20"
"060773","Cahernahoon, Kilmoylan, Co. Galway","2011","2011","CD155C1","Population","Number","74"
"060773","Cahernahoon, Kilmoylan, Co. Galway","2011","2011","CD155C2","Males","Number","38"
"060773","Cahernahoon, Kilmoylan, Co. Galway","2011","2011","CD155C3","Females","Number","36"
"060773","Cahernahoon, Kilmoylan, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","27"
"060773","Cahernahoon, Kilmoylan, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","2"
"060773","Cahernahoon, Kilmoylan, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","2"
"060773","Cahernahoon, Kilmoylan, Co. Galway","2011","2011","CD155C7","Housing stock","Number","29"
"060773","Cahernahoon, Kilmoylan, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","6.9"
"060774","Cahernalee, Kilconierin, Co. Galway","2011","2011","CD155C1","Population","Number","14"
"060774","Cahernalee, Kilconierin, Co. Galway","2011","2011","CD155C2","Males","Number","9"
"060774","Cahernalee, Kilconierin, Co. Galway","2011","2011","CD155C3","Females","Number","5"
"060774","Cahernalee, Kilconierin, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","4"
"060774","Cahernalee, Kilconierin, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"060774","Cahernalee, Kilconierin, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"060774","Cahernalee, Kilconierin, Co. Galway","2011","2011","CD155C7","Housing stock","Number","5"
"060774","Cahernalee, Kilconierin, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","20"
"060775","Cahernalinsky, Killeenavarra, Co. Galway","2011","2011","CD155C1","Population","Number","0"
"060775","Cahernalinsky, Killeenavarra, Co. Galway","2011","2011","CD155C2","Males","Number","0"
"060775","Cahernalinsky, Killeenavarra, Co. Galway","2011","2011","CD155C3","Females","Number","0"
"060775","Cahernalinsky, Killeenavarra, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","0"
"060775","Cahernalinsky, Killeenavarra, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","0"
"060775","Cahernalinsky, Killeenavarra, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","0"
"060775","Cahernalinsky, Killeenavarra, Co. Galway","2011","2011","CD155C7","Housing stock","Number","0"
"060775","Cahernalinsky, Killeenavarra, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","0"
"060776","Cahernaman, Loughrea Rural, Co. Galway","2011","2011","CD155C1","Population","Number","18"
"060776","Cahernaman, Loughrea Rural, Co. Galway","2011","2011","CD155C2","Males","Number","8"
"060776","Cahernaman, Loughrea Rural, Co. Galway","2011","2011","CD155C3","Females","Number","10"
"060776","Cahernaman, Loughrea Rural, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","7"
"060776","Cahernaman, Loughrea Rural, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"060776","Cahernaman, Loughrea Rural, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"060776","Cahernaman, Loughrea Rural, Co. Galway","2011","2011","CD155C7","Housing stock","Number","8"
"060776","Cahernaman, Loughrea Rural, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","12.5"
"060777","Cahernamona, Lackalea, Co. Galway","2011","2011","CD155C1","Population","Number",""
"060777","Cahernamona, Lackalea, Co. Galway","2011","2011","CD155C2","Males","Number",""
"060777","Cahernamona, Lackalea, Co. Galway","2011","2011","CD155C3","Females","Number",""
"060777","Cahernamona, Lackalea, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"060777","Cahernamona, Lackalea, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"060777","Cahernamona, Lackalea, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"060777","Cahernamona, Lackalea, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"060777","Cahernamona, Lackalea, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"060778","Cahernamuck East, Lackalea, Co. Galway","2011","2011","CD155C1","Population","Number","17"
"060778","Cahernamuck East, Lackalea, Co. Galway","2011","2011","CD155C2","Males","Number","9"
"060778","Cahernamuck East, Lackalea, Co. Galway","2011","2011","CD155C3","Females","Number","8"
"060778","Cahernamuck East, Lackalea, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","6"
"060778","Cahernamuck East, Lackalea, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"060778","Cahernamuck East, Lackalea, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"060778","Cahernamuck East, Lackalea, Co. Galway","2011","2011","CD155C7","Housing stock","Number","7"
"060778","Cahernamuck East, Lackalea, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","14.3"
"060779","Cahernamuck West, Lackalea, Co. Galway","2011","2011","CD155C1","Population","Number",""
"060779","Cahernamuck West, Lackalea, Co. Galway","2011","2011","CD155C2","Males","Number",""
"060779","Cahernamuck West, Lackalea, Co. Galway","2011","2011","CD155C3","Females","Number",""
"060779","Cahernamuck West, Lackalea, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"060779","Cahernamuck West, Lackalea, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"060779","Cahernamuck West, Lackalea, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"060779","Cahernamuck West, Lackalea, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"060779","Cahernamuck West, Lackalea, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"060780","Cahernashilleeny, Lackaghbeg, Co. Galway","2011","2011","CD155C1","Population","Number","128"
"060780","Cahernashilleeny, Lackaghbeg, Co. Galway","2011","2011","CD155C2","Males","Number","63"
"060780","Cahernashilleeny, Lackaghbeg, Co. Galway","2011","2011","CD155C3","Females","Number","65"
"060780","Cahernashilleeny, Lackaghbeg, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","43"
"060780","Cahernashilleeny, Lackaghbeg, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","6"
"060780","Cahernashilleeny, Lackaghbeg, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","6"
"060780","Cahernashilleeny, Lackaghbeg, Co. Galway","2011","2011","CD155C7","Housing stock","Number","49"
"060780","Cahernashilleeny, Lackaghbeg, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","12.2"
"060781","Caheronaun, Loughrea Rural, Loughrea Urban, Co. Galway","2011","2011","CD155C1","Population","Number","554"
"060781","Caheronaun, Loughrea Rural, Loughrea Urban, Co. Galway","2011","2011","CD155C2","Males","Number","276"
"060781","Caheronaun, Loughrea Rural, Loughrea Urban, Co. Galway","2011","2011","CD155C3","Females","Number","278"
"060781","Caheronaun, Loughrea Rural, Loughrea Urban, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","207"
"060781","Caheronaun, Loughrea Rural, Loughrea Urban, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","50"
"060781","Caheronaun, Loughrea Rural, Loughrea Urban, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","43"
"060781","Caheronaun, Loughrea Rural, Loughrea Urban, Co. Galway","2011","2011","CD155C7","Housing stock","Number","257"
"060781","Caheronaun, Loughrea Rural, Loughrea Urban, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","16.7"
"060782","Caherpeak East, Drumacoo, Co. Galway","2011","2011","CD155C1","Population","Number","62"
"060782","Caherpeak East, Drumacoo, Co. Galway","2011","2011","CD155C2","Males","Number","33"
"060782","Caherpeak East, Drumacoo, Co. Galway","2011","2011","CD155C3","Females","Number","29"
"060782","Caherpeak East, Drumacoo, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","20"
"060782","Caherpeak East, Drumacoo, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"060782","Caherpeak East, Drumacoo, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"060782","Caherpeak East, Drumacoo, Co. Galway","2011","2011","CD155C7","Housing stock","Number","21"
"060782","Caherpeak East, Drumacoo, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","4.8"
"060783","Caherpeak West, Drumacoo, Co. Galway","2011","2011","CD155C1","Population","Number",""
"060783","Caherpeak West, Drumacoo, Co. Galway","2011","2011","CD155C2","Males","Number",""
"060783","Caherpeak West, Drumacoo, Co. Galway","2011","2011","CD155C3","Females","Number",""
"060783","Caherpeak West, Drumacoo, Co. Galway","2011","2011","CD155C4","Private households occupied","Number",""
"060783","Caherpeak West, Drumacoo, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number",""
"060783","Caherpeak West, Drumacoo, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number",""
"060783","Caherpeak West, Drumacoo, Co. Galway","2011","2011","CD155C7","Housing stock","Number",""
"060783","Caherpeak West, Drumacoo, Co. Galway","2011","2011","CD155C8","Vacancy rate","%",""
"060784","Caherphuca, Abbey West, Co. Galway","2011","2011","CD155C1","Population","Number","80"
"060784","Caherphuca, Abbey West, Co. Galway","2011","2011","CD155C2","Males","Number","42"
"060784","Caherphuca, Abbey West, Co. Galway","2011","2011","CD155C3","Females","Number","38"
"060784","Caherphuca, Abbey West, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","29"
"060784","Caherphuca, Abbey West, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","6"
"060784","Caherphuca, Abbey West, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","5"
"060784","Caherphuca, Abbey West, Co. Galway","2011","2011","CD155C7","Housing stock","Number","35"
"060784","Caherphuca, Abbey West, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","14.3"
"060785","Caherroyn, Athenry, Co. Galway","2011","2011","CD155C1","Population","Number","1409"
"060785","Caherroyn, Athenry, Co. Galway","2011","2011","CD155C2","Males","Number","681"
"060785","Caherroyn, Athenry, Co. Galway","2011","2011","CD155C3","Females","Number","728"
"060785","Caherroyn, Athenry, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","554"
"060785","Caherroyn, Athenry, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","82"
"060785","Caherroyn, Athenry, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","64"
"060785","Caherroyn, Athenry, Co. Galway","2011","2011","CD155C7","Housing stock","Number","636"
"060785","Caherroyn, Athenry, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","10.1"
"060786","Caherskeehaun, Killogilleen, Co. Galway","2011","2011","CD155C1","Population","Number","8"
"060786","Caherskeehaun, Killogilleen, Co. Galway","2011","2011","CD155C2","Males","Number","4"
"060786","Caherskeehaun, Killogilleen, Co. Galway","2011","2011","CD155C3","Females","Number","4"
"060786","Caherskeehaun, Killogilleen, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","4"
"060786","Caherskeehaun, Killogilleen, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
"060786","Caherskeehaun, Killogilleen, Co. Galway","2011","2011","CD155C6","Vacant dwellings","Number","1"
"060786","Caherskeehaun, Killogilleen, Co. Galway","2011","2011","CD155C7","Housing stock","Number","5"
"060786","Caherskeehaun, Killogilleen, Co. Galway","2011","2011","CD155C8","Vacancy rate","%","20"
"060787","Cahertinny, Lackalea, Co. Galway","2011","2011","CD155C1","Population","Number","45"
"060787","Cahertinny, Lackalea, Co. Galway","2011","2011","CD155C2","Males","Number","21"
"060787","Cahertinny, Lackalea, Co. Galway","2011","2011","CD155C3","Females","Number","24"
"060787","Cahertinny, Lackalea, Co. Galway","2011","2011","CD155C4","Private households occupied","Number","12"
"060787","Cahertinny, Lackalea, Co. Galway","2011","2011","CD155C5","Private households unoccupied","Number","1"
